"trawl_date","trawl_comment","lake_code","process_date","processor","start_time","end_time","duration_mi","depth_m","trawl_number","sample_type","species_info_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","invalid_start_time","invalid_end_time","species_code","genus_name","species_name","lake_name","lake_latitude","lake_longitude","invalid_duration_time"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",45,0.84,"std weight = weight/0.868429",0.97,37,22,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36347,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.84_45",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",48,0.94,"std weight = weight/0.868429",1.08,41,22,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35083,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.94_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",41,0.44,"std weight = weight/0.868429",0.51,41,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35087,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.44_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",38,0.47,"std weight = weight/0.868429",0.54,37,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36351,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.47_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",40,0.54,"std weight = weight/0.868429",0.62,38,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35979,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.54_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",46,0.75,"std weight = weight/0.868429",0.86,65,23,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33543,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.75_46",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",36,0.29,"std weight = weight/0.868429",0.33,38,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35983,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.29_36",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",39,0.36,"std weight = weight/0.868429",0.41,41,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35091,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.36_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",40,0.47,"std weight = weight/0.868429",0.54,65,24,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33547,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.47_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",39,0.57,"std weight = weight/0.868429",0.66,37,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36355,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.57_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",37,0.41,"std weight = weight/0.868429",0.47,41,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35095,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.41_37",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",40,0.47,"std weight = weight/0.868429",0.54,38,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35987,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.47_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",44,0.49,"std weight = weight/0.868429",0.56,65,25,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33551,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.49_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",40,0.63,"std weight = weight/0.868429",0.73,37,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36359,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.63_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",38,0.47,"std weight = weight/0.868429",0.54,41,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35099,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.47_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",41,0.58,"std weight = weight/0.868429",0.67,38,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35991,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.58_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",48,0.89,"std weight = weight/0.868429",1.02,65,26,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33555,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.89_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",47,1.02,"std weight = weight/0.868429",1.17,37,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36363,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_1.02_47",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",42,0.53,"std weight = weight/0.868429",0.61,41,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35103,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.53_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",43,0.63,"std weight = weight/0.868429",0.73,65,27,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33559,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.63_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",43,0.66,"std weight = weight/0.868429",0.76,37,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36367,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.66_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",44,0.7,"std weight = weight/0.868429",0.81,38,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35995,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.7_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",43,0.55,"std weight = weight/0.868429",0.63,65,28,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33563,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.55_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",41,0.66,"std weight = weight/0.868429",0.76,41,28,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35107,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.66_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",48,0.72,"std weight = weight/0.868429",0.83,38,28,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35999,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.72_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",46,0.88,"std weight = weight/0.868429",1.01,37,28,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36371,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.88_46",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",33,0.28,"std weight = weight/0.868429",0.32,37,29,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36375,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_29_0.28_33",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",36,0.33,"std weight = weight/0.868429",0.38,41,29,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35111,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_29_0.33_36",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",42,0.53,"std weight = weight/0.868429",0.61,65,29,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33567,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_29_0.53_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",47,0.89,"std weight = weight/0.868429",1.02,38,29,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36003,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_29_0.89_47",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",36,0.31,"std weight = weight/0.868429",0.36,41,2,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35003,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_2_0.31_36",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",44,0.63,"std weight = weight/0.868429",0.73,65,2,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33459,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_2_0.63_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",43,0.74,"std weight = weight/0.868429",0.85,37,2,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36267,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_2_0.74_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",47,0.89,"std weight = weight/0.868429",1.02,38,2,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35895,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_2_0.89_47",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",37,0.45,"std weight = weight/0.868429",0.52,41,30,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35115,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_30_0.45_37",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",43,0.55,"std weight = weight/0.868429",0.63,65,30,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33571,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_30_0.55_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",42,0.6,"std weight = weight/0.868429",0.69,37,30,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36379,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_30_0.6_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",49,1.04,"std weight = weight/0.868429",1.2,38,30,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36007,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_30_1.04_49",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"1992-02-07","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",33,0.19,"std weight = weight/0.868429",0.22,65,31,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33575,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_31_0.19_33",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"1992-02-04","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",38,0.43,"std weight = weight/0.868429",0.5,37,31,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36383,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_31_0.43_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"1992-02-05","37",NA,NA,99,99,1,"NET",7,"Sockeye","Fry",46,0.77,"std weight = weight/0.868429",0.89,41,31,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35119,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_31_0.77_46",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x","Invalid format",NA,1,"Oncorhynchus","nerka","Trapper Lake","58 deg 28 min","132 deg 38 min","Greater than 60 min, likely error"
