"trawl_date","trawl_comment","lake_code","process_date","processor","start_time","end_time","duration_mi","depth_m","trawl_number","sample_type","species_info_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time","invalid_end_time","species_code","genus_name","species_name","lake_name","lake_latitude","lake_longitude","no_species_name_comments","invalid_duration_time","start_t","end_t","calc_duration_time","duration_final","duration_comment"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.83,NA,NA,685,125,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_125_0.83_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.62,NA,NA,685,126,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_126_0.62_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.69,NA,NA,685,127,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_127_0.69_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",45,0.72,NA,NA,685,128,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_128_0.72_45",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.77,NA,NA,685,129,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_129_0.77_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",40,0.6,NA,NA,685,12,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_12_0.6_40",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",54,1.26,NA,NA,685,130,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_130_1.26_54",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",40,0.65,NA,NA,685,131,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_131_0.65_40",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.76,NA,NA,685,132,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_132_0.76_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.66,NA,NA,685,133,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_133_0.66_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.72,NA,NA,685,134,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_134_0.72_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.79,NA,NA,685,135,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_135_0.79_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",47,0.89,NA,NA,685,136,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_136_0.89_47",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",49,0.86,NA,NA,685,137,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_137_0.86_49",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.7,NA,NA,685,138,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_138_0.7_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.8,NA,NA,685,139,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_139_0.8_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.73,NA,NA,685,13,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_13_0.73_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",31,0.27,NA,NA,685,140,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_140_0.27_31",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",48,0.96,NA,NA,685,141,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_141_0.96_48",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.72,NA,NA,685,142,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_142_0.72_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.6,NA,NA,685,143,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_143_0.6_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.67,NA,NA,685,144,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_144_0.67_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",50,0.9,NA,NA,685,145,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_145_0.9_50",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",34,0.34,NA,NA,685,146,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_146_0.34_34",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.77,NA,NA,685,147,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_147_0.77_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",50,1.03,NA,NA,685,148,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_148_1.03_50",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.64,NA,NA,685,149,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_149_0.64_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.7,NA,NA,685,14,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_14_0.7_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.76,NA,NA,685,150,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_150_0.76_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.73,NA,NA,685,151,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_151_0.73_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.69,NA,NA,685,152,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_152_0.69_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",40,0.6,NA,NA,685,153,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_153_0.6_40",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.77,NA,NA,685,154,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_154_0.77_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",43,0.7,NA,NA,685,155,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_155_0.7_43",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",40,0.65,NA,NA,685,156,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_156_0.65_40",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",38,0.52,NA,NA,685,157,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_157_0.52_38",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",45,0.74,NA,NA,685,158,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_158_0.74_45",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",29,0.16,NA,NA,685,159,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_159_0.16_29",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",44,0.76,NA,NA,685,15,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_15_0.76_44",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.63,NA,NA,685,160,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_160_0.63_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",41,0.64,NA,NA,685,161,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_161_0.64_41",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",51,1.22,NA,NA,685,162,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_162_1.22_51",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",42,0.67,NA,NA,685,163,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_163_0.67_42",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
"1981-09-04",NA,41,NA,NA,"01:06:00","11:21:00",15,"12","4",NA,2,"Stickleback","",34,0.29,NA,NA,685,164,9,"Unknown",NA,NA,NA,NA,NA,5,"Defaulted","trawl81.sas7bdat",NA,"1981-09-04_41_4_12","1981-09-04_41_4_12_2_164_0.29_34",9,1981,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,2,"Gasterosteus","aculeatus","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,1H 6M 0S,11H 21M 0S,615,15,"does NOT match calculated start_time and end_time, likely end_time error"
