"trawl_date","trawl_comment","lake_code","lake_name","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","sample_type","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",37,0.46,"std weight = weight/0.868429",0.53,37,19,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36335,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_19_0.46_37",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",37,0.4,"std weight = weight/0.868429",0.46,38,19,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35963,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_19_0.4_37",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",43,0.72,"std weight = weight/0.868429",0.83,41,19,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35071,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_19_0.72_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",39,0.51,"std weight = weight/0.868429",0.59,37,1,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36263,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_1_0.51_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.51,"std weight = weight/0.868429",0.59,38,1,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35891,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_1_0.51_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",46,0.71,"std weight = weight/0.868429",0.82,65,1,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33455,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_1_0.71_46",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",49,0.93,"std weight = weight/0.868429",1.07,41,1,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",34999,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_1_0.93_49",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",38,0.37,"std weight = weight/0.868429",0.43,38,20,2,"70% ETOH/5weeks","2",0,"0","A",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35967,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_20_0.37_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",42,0.55,"std weight = weight/0.868429",0.63,41,20,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35075,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_20_0.55_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",42,0.61,"std weight = weight/0.868429",0.7,65,20,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33531,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_20_0.61_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",45,0.8,"std weight = weight/0.868429",0.92,37,20,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36339,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_20_0.8_45",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",39,0.4,"std weight = weight/0.868429",0.46,65,21,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33535,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_21_0.4_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",41,0.62,"std weight = weight/0.868429",0.71,37,21,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36343,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_21_0.62_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",44,0.71,"std weight = weight/0.868429",0.82,41,21,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35079,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_21_0.71_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",47,1.01,"std weight = weight/0.868429",1.16,38,21,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35971,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_21_1.01_47",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.43,"std weight = weight/0.868429",0.5,65,22,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33539,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.43_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",39,0.46,"std weight = weight/0.868429",0.53,38,22,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35975,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.46_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",45,0.84,"std weight = weight/0.868429",0.97,37,22,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36347,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.84_45",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",48,0.94,"std weight = weight/0.868429",1.08,41,22,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35083,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_22_0.94_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",41,0.44,"std weight = weight/0.868429",0.51,41,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35087,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.44_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",38,0.47,"std weight = weight/0.868429",0.54,37,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36351,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.47_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.54,"std weight = weight/0.868429",0.62,38,23,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35979,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.54_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",46,0.75,"std weight = weight/0.868429",0.86,65,23,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33543,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_23_0.75_46",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",36,0.29,"std weight = weight/0.868429",0.33,38,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35983,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.29_36",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",39,0.36,"std weight = weight/0.868429",0.41,41,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35091,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.36_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.47,"std weight = weight/0.868429",0.54,65,24,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33547,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.47_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",39,0.57,"std weight = weight/0.868429",0.66,37,24,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36355,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_24_0.57_39",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",37,0.41,"std weight = weight/0.868429",0.47,41,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35095,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.41_37",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.47,"std weight = weight/0.868429",0.54,38,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35987,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.47_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",44,0.49,"std weight = weight/0.868429",0.56,65,25,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33551,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.49_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",40,0.63,"std weight = weight/0.868429",0.73,37,25,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36359,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_25_0.63_40",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",38,0.47,"std weight = weight/0.868429",0.54,41,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35099,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.47_38",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",41,0.58,"std weight = weight/0.868429",0.67,38,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35991,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.58_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",48,0.89,"std weight = weight/0.868429",1.02,65,26,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33555,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_0.89_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",47,1.02,"std weight = weight/0.868429",1.17,37,26,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36363,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_26_1.02_47",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",42,0.53,"std weight = weight/0.868429",0.61,41,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35103,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.53_42",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",43,0.63,"std weight = weight/0.868429",0.73,65,27,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33559,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.63_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 5B.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-04","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",43,0.66,"std weight = weight/0.868429",0.76,37,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",36367,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.66_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",44,0.7,"std weight = weight/0.868429",0.81,38,27,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35995,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_27_0.7_44",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 1B.TIME?DURATION?DEPTH?SEE P/O FOR LIST OF FISH WITH QUESTIONABLE WEIGHTS.",67,"Trapper Lk","1992-02-07","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",43,0.55,"std weight = weight/0.868429",0.63,65,28,2,"70% ETOH/5weeks","2",0,"","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",33563,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.55_43",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1991-08-14","SITE 4A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",41,0.66,"std weight = weight/0.868429",0.76,41,28,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35107,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.66_41",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
"1991-08-14","SITE 5A.TIME?DURATION?DEPTH?",67,"Trapper Lk","1992-02-05","37",NA,NA,"100:38:24",NA,"99:99:00",NA,"99",99,1,"NET",7,"Sockeye (Fry)","SOCKEYE (FRY)",48,0.72,"std weight = weight/0.868429",0.83,38,28,2,"70% ETOH/5weeks","2",0,"0","",NA,NA,NA,"trawl91.sas7bdat, TRAWL91.dat",35999,"1991-08-14_67_1_99","1991-08-14_67_1_99_7_28_0.72_48",8,1991,"",NA,"70% OH - WGHD AFTER 5 WKS",NA,NA,NA,"AA - Living Data Program - 2025","Conflict within","x",NA,"Invalid format"
