"trawl_date","trawl_comment","lake_code","lake_name","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","gear_info","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale_book","scale_book_letter","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","sas_comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time","invalid_end_time"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",58,1.81,"std weight = weight/1.115100",1.62,76,64,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22487,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_64_1.81_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.3,"std weight = weight/1.115100",1.17,76,65,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22490,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_65_1.3_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",51,1.29,"std weight = weight/1.115100",1.16,76,66,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22493,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_66_1.29_51",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",57,1.58,"std weight = weight/1.115100",1.42,76,67,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22496,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_67_1.58_57",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",56,1.64,"std weight = weight/1.115100",1.47,76,68,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22499,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_68_1.64_56",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",59,1.66,"std weight = weight/1.115100",1.49,76,69,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22502,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_69_1.66_59",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.53,"std weight = weight/1.115100",1.37,76,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22313,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_6_1.53_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",53,1.48,"std weight = weight/1.115100",1.33,76,70,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22505,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_70_1.48_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.3,"std weight = weight/1.115100",1.17,76,71,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22508,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_71_1.3_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.53,"std weight = weight/1.115100",1.37,76,72,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22511,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_72_1.53_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",53,1.33,"std weight = weight/1.115100",1.19,76,73,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22514,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_73_1.33_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",52,1.24,"std weight = weight/1.115100",1.11,76,74,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22517,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_74_1.24_52",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",55,1.59,"std weight = weight/1.115100",1.43,76,75,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22520,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_75_1.59_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",53,1.32,"std weight = weight/1.115100",1.18,76,76,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22523,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_76_1.32_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",57,1.88,"std weight = weight/1.115100",1.69,76,7,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22316,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_7_1.88_57",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",59,1.92,"std weight = weight/1.115100",1.72,76,8,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22319,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_8_1.92_59",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"20:52:00",NA,"20:52:00","NA:NA:00","15",25,3,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",56,1.67,"std weight = weight/1.115100",1.5,76,9,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22322,"1987-02-25_41_3_25","1987-02-25_41_3_25_2_9_1.67_56",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",73,4.1,"std weight = weight/1.115100",3.68,9,1,1,"Formalin/5weeks","1","1",NA,1,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22073,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_1_4.1_73",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",74,3.86,"std weight = weight/1.115100",3.46,9,2,1,"Formalin/5weeks","1","2",NA,2,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22076,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_2_3.86_74",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",65,2.81,"std weight = weight/1.115100",2.52,9,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22079,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_3_2.81_65",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",68,3.08,"std weight = weight/1.115100",2.76,9,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22082,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_4_3.08_68",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",64,2.64,"std weight = weight/1.115100",2.37,9,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22085,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_5_2.64_64",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",70,3.47,"std weight = weight/1.115100",3.11,9,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22088,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_6_3.47_70",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",70,3.41,"std weight = weight/1.115100",3.06,9,7,1,"Formalin/5weeks","1","3",NA,3,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22091,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_7_3.41_70",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",55,1.73,"std weight = weight/1.115100",1.55,9,8,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22094,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_8_1.73_55",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",67,3.16,"std weight = weight/1.115100",2.83,9,9,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22097,"1987-02-25_41_4_35","1987-02-25_41_4_35_1_9_3.16_67",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",54,1.54,"std weight = weight/1.115100",1.38,3,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22540,"1987-02-25_41_4_35","1987-02-25_41_4_35_2_1_1.54_54",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",53,1.29,"std weight = weight/1.115100",1.16,3,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22543,"1987-02-25_41_4_35","1987-02-25_41_4_35_2_2_1.29_53",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"21:48:00",NA,"21:48:00","NA:NA:00","15",35,4,"TRAWL",2,"Stickleback","(2 STICKLEBACK ADULTS)",52,1.22,"std weight = weight/1.115100",1.09,3,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22546,"1987-02-25_41_4_35","1987-02-25_41_4_35_2_3_1.22_52",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",68,3.13,"std weight = weight/1.115100",2.81,17,10,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22141,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_10_3.13_68",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",69,3.6,"std weight = weight/1.115100",3.23,17,11,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22144,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_11_3.6_69",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",71,3.6,"std weight = weight/1.115100",3.23,17,12,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22147,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_12_3.6_71",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",75,4.09,"std weight = weight/1.115100",3.67,17,13,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22150,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_13_4.09_75",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",69,3.28,"std weight = weight/1.115100",2.94,17,14,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22153,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_14_3.28_69",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",66,3.14,"std weight = weight/1.115100",2.82,17,15,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22156,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_15_3.14_66",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",68,3.33,"std weight = weight/1.115100",2.99,17,16,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22159,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_16_3.33_68",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",58,2.03,"std weight = weight/1.115100",1.82,17,17,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22162,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_17_2.03_58",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",69,3.29,"std weight = weight/1.115100",2.95,17,1,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22114,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_1_3.29_69",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",67,3.32,"std weight = weight/1.115100",2.98,17,2,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22117,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_2_3.32_67",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",70,3.5,"std weight = weight/1.115100",3.14,17,3,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22120,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_3_3.5_70",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",62,2.46,"std weight = weight/1.115100",2.21,17,4,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22123,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_4_2.46_62",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",65,2.64,"std weight = weight/1.115100",2.37,17,5,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22126,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_5_2.64_65",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",70,3.41,"std weight = weight/1.115100",3.06,17,6,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22129,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_6_3.41_70",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",64,2.84,"std weight = weight/1.115100",2.55,17,7,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22132,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_7_2.84_64",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",63,2.55,"std weight = weight/1.115100",2.29,17,8,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22135,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_8_2.55_63",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
"1987-02-25","",41,"Kennedy L (Main)","1987-05-27","13",NA,NA,"22:13:52",NA,"22:14:00","NA:NA:00","15",44,5,"TRAWL",1,"Sockeye (Juvenile)","(SOCKEYE)",68,3.21,"std weight = weight/1.115100",2.88,17,9,1,"Formalin/5weeks","1","0",NA,0,NA,NA,NA,NA,"trawl86.sas7bdat, trawl86.dat",22138,"1987-02-25_41_5_44","1987-02-25_41_5_44_1_9_3.21_68",2,1986,NA,"NANA",NA,NA,NA,NA,"AA - Living Data Program - 2025","Different values found; updated using .dat file","x",NA,NA,"Invalid format"
