"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","scale","scale_book","age","aging_technique","aging_technique_name","source_file","source_line","sample_type","trawl_location","trawl_number_comment","trawl_date_comment","time_comment","species_code_comment","preservative_code_comment","depth_m_comment","program_notes","trawl_month","ats_year","trawl_unique_ID","fish_unique_ID"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,71,1,"Sockeye (Juvenile)",34,0.39,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22371,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_71_0.39_34"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,72,1,"Sockeye (Juvenile)",35,0.44,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22374,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_72_0.44_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,73,1,"Sockeye (Juvenile)",28,0.21,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22377,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_73_0.21_28"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,74,1,"Sockeye (Juvenile)",28,0.2,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22380,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_74_0.2_28"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,75,1,"Sockeye (Juvenile)",37,0.51,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22383,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_75_0.51_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,76,1,"Sockeye (Juvenile)",35,0.42,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22386,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_76_0.42_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,77,1,"Sockeye (Juvenile)",37,0.54,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22389,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_77_0.54_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,78,1,"Sockeye (Juvenile)",37,0.5,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22392,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_78_0.5_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,79,1,"Sockeye (Juvenile)",35,0.43,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22395,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_79_0.43_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,80,1,"Sockeye (Juvenile)",30,0.23,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22398,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_80_0.23_30"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,81,1,"Sockeye (Juvenile)",37,0.46,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22401,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_81_0.46_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,82,1,"Sockeye (Juvenile)",33,0.32,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22404,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_82_0.32_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,83,1,"Sockeye (Juvenile)",35,0.42,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22407,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_83_0.42_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,84,1,"Sockeye (Juvenile)",36,0.46,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22410,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_84_0.46_36"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,85,1,"Sockeye (Juvenile)",34,0.4,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22413,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_85_0.4_34"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,86,1,"Sockeye (Juvenile)",36,0.43,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22416,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_86_0.43_36"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,87,1,"Sockeye (Juvenile)",30,0.21,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22419,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_87_0.21_30"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,88,1,"Sockeye (Juvenile)",35,0.43,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22422,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_88_0.43_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,89,1,"Sockeye (Juvenile)",34,0.34,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22425,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_89_0.34_34"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,90,1,"Sockeye (Juvenile)",37,0.48,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22428,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_90_0.48_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,91,1,"Sockeye (Juvenile)",33,0.36,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22431,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_91_0.36_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,92,1,"Sockeye (Juvenile)",30,0.26,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22434,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_92_0.26_30"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,93,1,"Sockeye (Juvenile)",36,0.44,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22437,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_93_0.44_36"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,94,1,"Sockeye (Juvenile)",35,0.42,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22440,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_94_0.42_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,95,1,"Sockeye (Juvenile)",31,0.27,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22443,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_95_0.27_31"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,96,1,"Sockeye (Juvenile)",31,0.25,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22446,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_96_0.25_31"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,97,1,"Sockeye (Juvenile)",32,0.31,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22449,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_97_0.31_32"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,98,1,"Sockeye (Juvenile)",35,0.48,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22452,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_98_0.48_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,99,1,"Sockeye (Juvenile)",34,0.36,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22455,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_99_0.36_34"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,100,1,"Sockeye (Juvenile)",30,0.24,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22458,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_100_0.24_30"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,101,1,"Sockeye (Juvenile)",32,0.31,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22461,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_101_0.31_32"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,102,1,"Sockeye (Juvenile)",31,0.28,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22464,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_102_0.28_31"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,103,1,"Sockeye (Juvenile)",40,0.7,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22467,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_103_0.7_40"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,104,1,"Sockeye (Juvenile)",38,0.53,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22470,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_104_0.53_38"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,105,1,"Sockeye (Juvenile)",36,0.48,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22473,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_105_0.48_36"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,106,1,"Sockeye (Juvenile)",37,0.57,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22476,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_106_0.57_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,107,1,"Sockeye (Juvenile)",37,0.48,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22479,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_107_0.48_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,108,1,"Sockeye (Juvenile)",38,0.58,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22482,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_108_0.58_38"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,109,1,"Sockeye (Juvenile)",35,0.42,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22485,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_109_0.42_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,110,1,"Sockeye (Juvenile)",31,0.25,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22488,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_110_0.25_31"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,111,1,"Sockeye (Juvenile)",37,0.53,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22491,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_111_0.53_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,112,1,"Sockeye (Juvenile)",33,0.34,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22494,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_112_0.34_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,113,1,"Sockeye (Juvenile)",33,0.36,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22497,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_113_0.36_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,114,1,"Sockeye (Juvenile)",35,0.43,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22500,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_114_0.43_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,115,1,"Sockeye (Juvenile)",33,0.29,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22503,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_115_0.29_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,116,1,"Sockeye (Juvenile)",33,0.35,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22506,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_116_0.35_33"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,117,1,"Sockeye (Juvenile)",37,0.5,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22509,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_117_0.5_37"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,118,1,"Sockeye (Juvenile)",35,0.36,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22512,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_118_0.36_35"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,119,1,"Sockeye (Juvenile)",34,0.39,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22515,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_119_0.39_34"
"1985-02-18",18,40,"Kennedy L (Clay)",1984-06-14,"01:03:00","01:18:00","15",5,19,120,120,1,"Sockeye (Juvenile)",34,0.36,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22518,"TR","TR 5 MID LAKE","","","","FRY","","","AA - Living Data Program - 2025",6,1984,"1984-06-14_40_19_5","1984-06-14_40_19_5_1_120_0.36_34"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-05,"02:13:00","02:38:00","15",0,19,5,1,1,"Sockeye (Juvenile)",57,1.98,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22535,"TR","TR 7","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-05_40_19_0","1984-07-05_40_19_0_1_1_1.98_57"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-05,"02:13:00","02:38:00","15",0,19,5,2,1,"Sockeye (Juvenile)",49,1.32,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22538,"TR","TR 7","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-05_40_19_0","1984-07-05_40_19_0_1_2_1.32_49"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-05,"02:13:00","02:38:00","15",0,19,5,3,1,"Sockeye (Juvenile)",49,1.24,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22541,"TR","TR 7","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-05_40_19_0","1984-07-05_40_19_0_1_3_1.24_49"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-05,"02:13:00","02:38:00","15",0,19,5,4,1,"Sockeye (Juvenile)",38,0.59,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22544,"TR","TR 7","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-05_40_19_0","1984-07-05_40_19_0_1_4_0.59_38"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-05,"02:13:00","02:38:00","15",0,19,5,5,1,"Sockeye (Juvenile)",49,1.46,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22547,"TR","TR 7","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-05_40_19_0","1984-07-05_40_19_0_1_5_1.46_49"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,1,1,"Sockeye (Juvenile)",59,2.33,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22564,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_1_2.33_59"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,2,1,"Sockeye (Juvenile)",39,0.67,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22567,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_2_0.67_39"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,3,1,"Sockeye (Juvenile)",52,1.56,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22570,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_3_1.56_52"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,4,1,"Sockeye (Juvenile)",57,1.95,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22573,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_4_1.95_57"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,5,1,"Sockeye (Juvenile)",39,0.65,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22576,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_5_0.65_39"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,6,1,"Sockeye (Juvenile)",41,0.7,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22579,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_6_0.7_41"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,7,1,"Sockeye (Juvenile)",37,0.48,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22582,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_7_0.48_37"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,8,1,"Sockeye (Juvenile)",50,1.32,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22585,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_8_1.32_50"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,9,1,"Sockeye (Juvenile)",34,0.42,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22588,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_9_0.42_34"
"1985-02-25",18,40,"Kennedy L (Clay)",1984-07-12,"23:39:00","23:54:00","15",10,19,31,10,1,"Sockeye (Juvenile)",42,0.76,"std weight = weight/1.115100","1","Formalin/5weeks","1",NA,"0",NA,NA,NA,"trawl84.dat",22591,"TR","TR 5","","","","FRY","","","AA - Living Data Program - 2025",7,1984,"1984-07-12_40_19_10","1984-07-12_40_19_10_1_10_0.76_42"
