source_file,lake,lake_code,survey_date,sounder_type,sounder_gain,acoustic_survey_notes
TARGET80.DAT,EDEN,25,1980-07-29,FURUNO FM 22         1,10,NA
TARGET80.DAT,GCL,1,1980-08-27,FURUNO FM 22         1,10,NA
TARGET80.DAT,GCL                 NIGHT SURVEY,1,1980-11-27,FURUNO FM 22         1,10,"ESTIMATE DBASED ON TR #1,4&6 ONLY"
TARGET80.DAT,HENDERSON                1980 NIGHT SURVEY,3,1980-08-11,FURUNO FM 22         1,10,NA
TARGET80.DAT,"HENDERSON                20-21, 1980 NIGHT SURVEY",3,1980-10-20,FURUNO FM 22         1,10,NA
TARGET80.DAT,HOBITON,6,1980-09-12,FURUNO FM 22         1,10,NO TRAWL DATA
TARGET80.DAT,HOBITON,6,1981-02-24,FURUNO FM 22         1,10,NO TRAWL DATA
TARGET80.DAT,IAN,26,1980-07-24,FURUNO FM22          2,10,NA
TARGET80.DAT,KCA,40,1981-02-04,FURUNO FM 22         1,10,NA
TARGET80.DAT,KITLOPE             NIGHT SURVEY,17,1980-09-24,FURUNO FM 22         1,10,NA
TARGET80.DAT,KMA,41,1981-02-03,FURUNO FM 22         1,10,NA
TARGET80.DAT,LOWE,20,1980-09-18,FURUNO FM 22         1,10,NA
TARGET80.DAT,Long Lk (A),801,1980-08-14,FURUNO FM22          1,10,NA
TARGET80.DAT,Long Lk (A),801,1981-02-26,FURUNO FM22          1,10,SPECIES BREAKDOWN QUESTIONABLE INCOMPLETE TRAWL DATA
TARGET80.DAT,Long Lk (A)               NIGHT SURVEY,801,1980-10-22,FURUNO FM 22         1,10,NA
TARGET80.DAT,Long Lk (B),802,1980-08-15,FURUNO FM22          1,10,NA
TARGET80.DAT,Long Lk (B),802,1981-02-27,FURUNO FM22          1,10,NA
TARGET80.DAT,Long Lk (B)               NIGHT SURVEY,802,1980-10-23,FURUNO FM 22         1,10,NA
TARGET80.DAT,MERCER                   1980 NIGHT SURVEY,32,1980-07-26,FURUNO FM 22         1,10,TRANSECT #4 NOT SOUNDED
TARGET80.DAT,NIMPKISH,21,1980-11-04,FURUNO FM 22         1,10,NA
TARGET80.DAT,SPROAT                   1981 NIGHT SURVEY,2,1981-01-20,FURUNO FM 22         1,10,RAIN 1-5M. NOT COUNTED DUE TO INTERFERENCE FROM ROUGH WATER.
TARGET80.DAT,WOSS                     NIGHT SURVEY,22,1980-11-06,FURUNO FM 22         1,10,NA
TARGET81.DAT,AWUN                     NIGHT SURVEY,27,1981-10-07,FURUNO FM 22         1,10,NA
TARGET81.DAT,BONILLA                  1981 NIGHT SURVEY,31,1981-08-19,FURUNO FM 22         1,10,NA
TARGET81.DAT,BONILLA                  1981 NIGHT SURVEY,31,1981-09-20,FURUNO FM 22         1,10,NA
TARGET81.DAT,BONILLA             NIGHT SURVEY,31,1982-04-13,FURUNO FM 22         1,10,LIGHT SURFACE INTERFERENCE. 40 FISH CAUGHT IN SURFACE TRAWLS 55MIN.
TARGET81.DAT,CURTIS                     81 NIGHT SURVEY,28,1981-07-20,FURUNO FM 22         1,10,NA
