"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","trawl_number","survey_date_acoustic","id_acoustic","match_status","transect"
"18","Owikeno_Lake",1991-07-02,"1991-06-30","1991-07-04","1991","Trawl","4",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","3",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","4",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","5",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","6",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","7",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","8",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","9",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl","10",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-04,"1991-11-02","1991-11-06","1991","Trawl","1",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-04,"1991-11-02","1991-11-06","1991","Trawl","2",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-04,"1991-11-02","1991-11-06","1991","Trawl","3",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-05,"1991-11-03","1991-11-07","1991","Trawl","4",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-05,"1991-11-03","1991-11-07","1991","Trawl","5",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1991-11-05,"1991-11-03","1991-11-07","1991","Trawl","6",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl","1",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl","2",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl","3",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl","4",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl","5",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","6",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","7",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","8",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","9",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","10",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl","11",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","12",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","13",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","14",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","15",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","16",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","17",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl","18",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","1",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","2",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","3",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","4",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","5",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","6",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","7",NA,NA,"MISMATCH",NA
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl","8",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-19,"1991-07-17","1991-07-21","1991","Trawl","1",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","3",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","4",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","5",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","6",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","7",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-20,"1991-07-18","1991-07-22","1991","Trawl","9",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-21,"1991-07-19","1991-07-23","1991","Trawl","11",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1991-07-21,"1991-07-19","1991-07-23","1991","Trawl","12",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-24,"1992-02-22","1992-02-26","1991","Trawl","1",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-24,"1992-02-22","1992-02-26","1991","Trawl","2",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-24,"1992-02-22","1992-02-26","1991","Trawl","3",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-24,"1992-02-22","1992-02-26","1991","Trawl","4",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-25,"1992-02-23","1992-02-27","1991","Trawl","5",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-25,"1992-02-23","1992-02-27","1991","Trawl","6",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-25,"1992-02-23","1992-02-27","1991","Trawl","7",NA,NA,"MISMATCH",NA
"2","Sproat_Lake",1992-02-25,"1992-02-23","1992-02-27","1991","Trawl","8",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-10,"1991-09-08","1991-09-12","1991","Trawl","1",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-10,"1991-09-08","1991-09-12","1991","Trawl","5",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-10,"1991-09-08","1991-09-12","1991","Trawl","6",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-10,"1991-09-08","1991-09-12","1991","Trawl","7",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-10,"1991-09-08","1991-09-12","1991","Trawl","8",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","10",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","11",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","12",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","14",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","15",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","16",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","17",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","18",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","19",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-11,"1991-09-09","1991-09-13","1991","Trawl","20",NA,NA,"MISMATCH",NA
"64","Tahltan_Lake",1991-09-12,"1991-09-10","1991-09-14","1991","Trawl","22",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-07-15,"1991-07-13","1991-07-17","1991","Trawl","2",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-07-15,"1991-07-13","1991-07-17","1991","Trawl","4",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-07-16,"1991-07-14","1991-07-18","1991","Trawl","15",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-08-16,"1991-08-14","1991-08-18","1991","Trawl","1",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","1",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","3",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","7",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","9",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","11",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl","NA",NA,NA,"MISMATCH",NA
"66","Tatsamenie_Lake",1991-09-15,"1991-09-13","1991-09-17","1991","Trawl","14",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-06-20,"1991-06-18","1991-06-22","1991","Trawl","1",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl","1",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl","2",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl","3",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl","4",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl","11",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl","1",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl","8",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl","9",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl","13",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl","NA",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-08-14,"1991-08-12","1991-08-16","1991","Trawl","1",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-09-17,"1991-09-15","1991-09-19","1991","Trawl","4",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-09-17,"1991-09-15","1991-09-19","1991","Trawl","5",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-09-17,"1991-09-15","1991-09-19","1991","Trawl","6",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-09-17,"1991-09-15","1991-09-19","1991","Trawl","7",NA,NA,"MISMATCH",NA
"67","Trapper_Lake",1991-09-17,"1991-09-15","1991-09-19","1991","Trawl","8",NA,NA,"MISMATCH",NA
"23","Vernon_Lake",1992-03-14,"1992-03-12","1992-03-16","1991","Trawl","4",NA,NA,"MISMATCH",NA
"23","Vernon_Lake",1992-03-14,"1992-03-12","1992-03-16","1991","Trawl","5",NA,NA,"MISMATCH",NA
"22","Woss_Lake",1992-03-13,"1992-03-11","1992-03-15","1991","Trawl","2",NA,NA,"MISMATCH",NA
"22","Woss_Lake",1992-03-13,"1992-03-11","1992-03-15","1991","Trawl","3",NA,NA,"MISMATCH",NA
"22","Woss_Lake",1992-03-13,"1992-03-11","1992-03-15","1991","Trawl","4",NA,NA,"MISMATCH",NA
"22","Woss_Lake",1992-03-13,"1992-03-11","1992-03-15","1991","Trawl","6",NA,NA,"MISMATCH",NA
"22","Woss_Lake",1992-03-13,"1992-03-11","1992-03-15","1991","Trawl","7",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","4",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","5",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","6",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","7",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","8",NA,NA,"MISMATCH",NA
"69","Yakoun_Lake",1991-10-26,"1991-10-24","1991-10-28","1991","Trawl","9",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-10,"1992-09-08","1992-09-12","1992","Trawl","1",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","2",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","5",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","6",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","7",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","8",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","12",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","13",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","14",NA,NA,"MISMATCH",NA
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl","15",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-14,"1992-08-12","1992-08-16","1992","Trawl","1",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-14,"1992-08-12","1992-08-16","1992","Trawl","2",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-15,"1992-08-13","1992-08-17","1992","Trawl","3",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-15,"1992-08-13","1992-08-17","1992","Trawl","4",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-15,"1992-08-13","1992-08-17","1992","Trawl","5",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-08-15,"1992-08-13","1992-08-17","1992","Trawl","6",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl","1",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl","2",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl","3",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl","4",NA,NA,"MISMATCH",NA
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl","5",NA,NA,"MISMATCH",NA
"214","Dragon_Lake",1992-08-17,"1992-08-15","1992-08-19","1992","Trawl","1",NA,NA,"MISMATCH",NA
"214","Dragon_Lake",1992-08-17,"1992-08-15","1992-08-19","1992","Trawl","2",NA,NA,"MISMATCH",NA
"214","Dragon_Lake",1992-08-17,"1992-08-15","1992-08-19","1992","Trawl","3",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","1",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","2",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","3",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","4",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","5",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1992-10-27,"1992-10-25","1992-10-29","1992","Trawl","6",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1993-02-11,"1993-02-09","1993-02-13","1992","Trawl","1",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1993-02-11,"1993-02-09","1993-02-13","1992","Trawl","3",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1993-02-12,"1993-02-10","1993-02-14","1992","Trawl","4",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1993-02-12,"1993-02-10","1993-02-14","1992","Trawl","5",NA,NA,"MISMATCH",NA
"1","Great_Central_Lake",1993-02-12,"1993-02-10","1993-02-14","1992","Trawl","6",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-03,"1992-12-01","1992-12-05","1992","Trawl","2",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-03,"1992-12-01","1992-12-05","1992","Trawl","3",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-03,"1992-12-01","1992-12-05","1992","Trawl","4",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-03,"1992-12-01","1992-12-05","1992","Trawl","5",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-04,"1992-12-02","1992-12-06","1992","Trawl","6",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-04,"1992-12-02","1992-12-06","1992","Trawl","7",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1992-12-04,"1992-12-02","1992-12-06","1992","Trawl","8",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","2",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","3",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","4",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","5",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-26,"1993-02-24","1993-02-28","1992","Trawl","6",NA,NA,"MISMATCH",NA
"3","Henderson_Lake",1993-02-26,"1993-02-24","1993-02-28","1992","Trawl","7",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-27,"1992-11-25","1992-11-29","1992","Trawl","1",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-27,"1992-11-25","1992-11-29","1992","Trawl","2",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-27,"1992-11-25","1992-11-29","1992","Trawl","3",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-27,"1992-11-25","1992-11-29","1992","Trawl","9",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","4",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","5",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","6",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","7",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","8",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1992-11-28,"1992-11-26","1992-11-30","1992","Trawl","10",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1993-02-24,"1993-02-22","1993-02-26","1992","Trawl","2",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1993-02-24,"1993-02-22","1993-02-26","1992","Trawl","3",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","5",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","6",NA,NA,"MISMATCH",NA
"6","Hobiton_Lake",1993-02-25,"1993-02-23","1993-02-27","1992","Trawl","7",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","2",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","3",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","4",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","5",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","6",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","8",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","9",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","10",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","11",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl","12",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl","13",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl","14",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl","15",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl","16",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl","17",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-16,"1992-07-14","1992-07-18","1992","Trawl","18",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-16,"1992-07-14","1992-07-18","1992","Trawl","19",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-07-19,"1992-07-17","1992-07-21","1992","Trawl","1",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-12,"1992-10-10","1992-10-14","1992","Trawl","1",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-12,"1992-10-10","1992-10-14","1992","Trawl","2",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-12,"1992-10-10","1992-10-14","1992","Trawl","3",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-12,"1992-10-10","1992-10-14","1992","Trawl","4",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl","5",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl","6",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl","7",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl","8",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl","9",NA,NA,"MISMATCH",NA
"8","Long_Lake",1992-10-14,"1992-10-12","1992-10-16","1992","Trawl","13",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","1",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","2",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","3",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","4",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","5",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","6",NA,NA,"MISMATCH",NA
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl","7",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","1",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","2",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","3",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","4",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","5",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","6",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","7",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","8",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl","9",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-18,"1992-07-16","1992-07-20","1992","Trawl","10",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-18,"1992-07-16","1992-07-20","1992","Trawl","11",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-18,"1992-07-16","1992-07-20","1992","Trawl","12",NA,NA,"MISMATCH",NA
"18","Owikeno_Lake",1992-07-18,"1992-07-16","1992-07-20","1992","Trawl","13",NA,NA,"MISMATCH",NA
